timestamp,value,metric_name,container,instance,job,namespace,node,pod,resource,uid,unit
2025-06-25 07:31:54,0.01,kube_pod_init_container_resource_requests,wait-for-consumer,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,traffic-simulator-29180611-mzvvz,cpu,484f872e-1529-420c-b23d-9426f1996238,core
2025-06-25 07:32:54,0.01,kube_pod_init_container_resource_requests,wait-for-consumer,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,traffic-simulator-29180611-mzvvz,cpu,484f872e-1529-420c-b23d-9426f1996238,core
2025-06-25 07:31:54,16777216.0,kube_pod_init_container_resource_requests,wait-for-consumer,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,traffic-simulator-29180611-mzvvz,memory,484f872e-1529-420c-b23d-9426f1996238,byte
2025-06-25 07:32:54,16777216.0,kube_pod_init_container_resource_requests,wait-for-consumer,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,traffic-simulator-29180611-mzvvz,memory,484f872e-1529-420c-b23d-9426f1996238,byte
2025-06-25 07:32:54,0.01,kube_pod_init_container_resource_requests,wait-for-consumer,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,traffic-simulator-29180612-64jhc,cpu,f46829bc-4c2c-451c-ad74-f0e200344713,core
2025-06-25 07:33:54,0.01,kube_pod_init_container_resource_requests,wait-for-consumer,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,traffic-simulator-29180612-64jhc,cpu,f46829bc-4c2c-451c-ad74-f0e200344713,core
2025-06-25 07:32:54,16777216.0,kube_pod_init_container_resource_requests,wait-for-consumer,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,traffic-simulator-29180612-64jhc,memory,f46829bc-4c2c-451c-ad74-f0e200344713,byte
2025-06-25 07:33:54,16777216.0,kube_pod_init_container_resource_requests,wait-for-consumer,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,traffic-simulator-29180612-64jhc,memory,f46829bc-4c2c-451c-ad74-f0e200344713,byte
2025-06-25 07:41:54,0.01,kube_pod_init_container_resource_requests,wait-for-consumer,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,traffic-simulator-29180621-8dkgn,cpu,9b84b649-626e-4208-b3cd-be9a3e2c98df,core
2025-06-25 07:42:54,0.01,kube_pod_init_container_resource_requests,wait-for-consumer,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard,desktop-worker,traffic-simulator-29180621-8dkgn,cpu,9b84b649-626e-4208-b3cd-be9a3e2c98df,core
