timestamp,value,metric_name,container,container_id,image,image_id,image_spec,instance,job,namespace,pod,uid
2025-06-25 16:36:54,1,kube_pod_init_container_info,wait-for-consumer,containerd://01159fed6649cc5550657cb55da8025050e996a06f3e593a41c8b67d79d4d11d,docker.io/curlimages/curl:8.5.0,docker.io/curlimages/curl@sha256:08e466006f0860e54fc299378de998935333e0e130a15f6f98482e9f8dab3058,curlimages/curl:8.5.0,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard,traffic-simulator-29181156-779z9,742ede5a-a279-47e9-a3fa-e6551632542c
2025-06-25 16:37:54,1,kube_pod_init_container_info,wait-for-consumer,containerd://01159fed6649cc5550657cb55da8025050e996a06f3e593a41c8b67d79d4d11d,docker.io/curlimages/curl:8.5.0,docker.io/curlimages/curl@sha256:08e466006f0860e54fc299378de998935333e0e130a15f6f98482e9f8dab3058,curlimages/curl:8.5.0,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard,traffic-simulator-29181156-779z9,742ede5a-a279-47e9-a3fa-e6551632542c
2025-06-25 16:36:54,1,kube_pod_init_container_info,wait-for-consumer,containerd://01159fed6649cc5550657cb55da8025050e996a06f3e593a41c8b67d79d4d11d,docker.io/curlimages/curl:8.5.0,docker.io/curlimages/curl@sha256:08e466006f0860e54fc299378de998935333e0e130a15f6f98482e9f8dab3058,curlimages/curl:8.5.0,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,traffic-simulator-29181156-779z9,742ede5a-a279-47e9-a3fa-e6551632542c
2025-06-25 16:37:54,1,kube_pod_init_container_info,wait-for-consumer,containerd://01159fed6649cc5550657cb55da8025050e996a06f3e593a41c8b67d79d4d11d,docker.io/curlimages/curl:8.5.0,docker.io/curlimages/curl@sha256:08e466006f0860e54fc299378de998935333e0e130a15f6f98482e9f8dab3058,curlimages/curl:8.5.0,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,traffic-simulator-29181156-779z9,742ede5a-a279-47e9-a3fa-e6551632542c
2025-06-25 16:52:54,1,kube_pod_init_container_info,wait-for-consumer,containerd://0129d4479b83b9bb6aaa01de2001f7f88fe04a6b711346afe3fd582acc22aa95,docker.io/curlimages/curl:8.5.0,docker.io/curlimages/curl@sha256:08e466006f0860e54fc299378de998935333e0e130a15f6f98482e9f8dab3058,curlimages/curl:8.5.0,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard,traffic-simulator-29181172-cr59m,51242d9c-f31f-4781-b19f-7f725eb61bcc
2025-06-25 16:53:54,1,kube_pod_init_container_info,wait-for-consumer,containerd://0129d4479b83b9bb6aaa01de2001f7f88fe04a6b711346afe3fd582acc22aa95,docker.io/curlimages/curl:8.5.0,docker.io/curlimages/curl@sha256:08e466006f0860e54fc299378de998935333e0e130a15f6f98482e9f8dab3058,curlimages/curl:8.5.0,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard,traffic-simulator-29181172-cr59m,51242d9c-f31f-4781-b19f-7f725eb61bcc
2025-06-25 16:52:54,1,kube_pod_init_container_info,wait-for-consumer,containerd://0129d4479b83b9bb6aaa01de2001f7f88fe04a6b711346afe3fd582acc22aa95,docker.io/curlimages/curl:8.5.0,docker.io/curlimages/curl@sha256:08e466006f0860e54fc299378de998935333e0e130a15f6f98482e9f8dab3058,curlimages/curl:8.5.0,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,traffic-simulator-29181172-cr59m,51242d9c-f31f-4781-b19f-7f725eb61bcc
2025-06-25 16:53:54,1,kube_pod_init_container_info,wait-for-consumer,containerd://0129d4479b83b9bb6aaa01de2001f7f88fe04a6b711346afe3fd582acc22aa95,docker.io/curlimages/curl:8.5.0,docker.io/curlimages/curl@sha256:08e466006f0860e54fc299378de998935333e0e130a15f6f98482e9f8dab3058,curlimages/curl:8.5.0,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,traffic-simulator-29181172-cr59m,51242d9c-f31f-4781-b19f-7f725eb61bcc
2025-06-25 14:59:54,1,kube_pod_init_container_info,wait-for-consumer,containerd://01cd2c64c8f3e0936690cd06edef580f88eed1c67534faeb1ef48d1747f3cf58,docker.io/curlimages/curl:8.5.0,docker.io/curlimages/curl@sha256:08e466006f0860e54fc299378de998935333e0e130a15f6f98482e9f8dab3058,curlimages/curl:8.5.0,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard,traffic-simulator-29181059-fvngl,218f3faa-604a-4f87-9f85-b1d3c09eb420
2025-06-25 15:00:54,1,kube_pod_init_container_info,wait-for-consumer,containerd://01cd2c64c8f3e0936690cd06edef580f88eed1c67534faeb1ef48d1747f3cf58,docker.io/curlimages/curl:8.5.0,docker.io/curlimages/curl@sha256:08e466006f0860e54fc299378de998935333e0e130a15f6f98482e9f8dab3058,curlimages/curl:8.5.0,10.244.1.5:8080,prometheus.scrape.annotated_pods,nimbusguard,traffic-simulator-29181059-fvngl,218f3faa-604a-4f87-9f85-b1d3c09eb420
