timestamp,value,metric_name,effect,instance,job,key,namespace,operator,pod,toleration_seconds,uid
2025-07-12 05:49:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-9wdx5,300,15bdfa5d-63a5-4447-bcc7-89cfe6d6a8af
2025-07-12 05:50:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-9wdx5,300,15bdfa5d-63a5-4447-bcc7-89cfe6d6a8af
2025-07-12 05:51:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-9wdx5,300,15bdfa5d-63a5-4447-bcc7-89cfe6d6a8af
2025-07-12 05:52:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-9wdx5,300,15bdfa5d-63a5-4447-bcc7-89cfe6d6a8af
2025-07-12 05:53:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-9wdx5,300,15bdfa5d-63a5-4447-bcc7-89cfe6d6a8af
2025-07-12 05:54:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-9wdx5,300,15bdfa5d-63a5-4447-bcc7-89cfe6d6a8af
2025-07-12 05:55:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-9wdx5,300,15bdfa5d-63a5-4447-bcc7-89cfe6d6a8af
2025-07-12 05:56:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-9wdx5,300,15bdfa5d-63a5-4447-bcc7-89cfe6d6a8af
2025-07-12 05:57:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-9wdx5,300,15bdfa5d-63a5-4447-bcc7-89cfe6d6a8af
2025-07-12 05:58:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-9wdx5,300,15bdfa5d-63a5-4447-bcc7-89cfe6d6a8af
2025-07-12 05:59:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-9wdx5,300,15bdfa5d-63a5-4447-bcc7-89cfe6d6a8af
2025-07-12 06:00:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-9wdx5,300,15bdfa5d-63a5-4447-bcc7-89cfe6d6a8af
2025-07-12 06:01:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-9wdx5,300,15bdfa5d-63a5-4447-bcc7-89cfe6d6a8af
2025-07-12 06:02:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-9wdx5,300,15bdfa5d-63a5-4447-bcc7-89cfe6d6a8af
2025-07-12 06:03:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-9wdx5,300,15bdfa5d-63a5-4447-bcc7-89cfe6d6a8af
2025-07-12 06:04:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-9wdx5,300,15bdfa5d-63a5-4447-bcc7-89cfe6d6a8af
2025-07-12 06:05:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-9wdx5,300,15bdfa5d-63a5-4447-bcc7-89cfe6d6a8af
2025-07-12 06:06:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-9wdx5,300,15bdfa5d-63a5-4447-bcc7-89cfe6d6a8af
2025-07-12 06:07:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-9wdx5,300,15bdfa5d-63a5-4447-bcc7-89cfe6d6a8af
2025-07-12 06:08:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-9wdx5,300,15bdfa5d-63a5-4447-bcc7-89cfe6d6a8af
2025-07-12 06:09:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-9wdx5,300,15bdfa5d-63a5-4447-bcc7-89cfe6d6a8af
2025-07-12 06:10:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-9wdx5,300,15bdfa5d-63a5-4447-bcc7-89cfe6d6a8af
2025-07-12 06:11:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-9wdx5,300,15bdfa5d-63a5-4447-bcc7-89cfe6d6a8af
2025-07-12 06:12:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-9wdx5,300,15bdfa5d-63a5-4447-bcc7-89cfe6d6a8af
2025-07-12 06:13:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-9wdx5,300,15bdfa5d-63a5-4447-bcc7-89cfe6d6a8af
2025-07-12 05:29:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-qkpbp,300,30583129-4f31-436a-89f5-be5f8bad94c1
2025-07-12 05:30:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-qkpbp,300,30583129-4f31-436a-89f5-be5f8bad94c1
2025-07-12 05:31:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-qkpbp,300,30583129-4f31-436a-89f5-be5f8bad94c1
2025-07-12 05:32:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-qkpbp,300,30583129-4f31-436a-89f5-be5f8bad94c1
2025-07-12 05:33:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-qkpbp,300,30583129-4f31-436a-89f5-be5f8bad94c1
2025-07-12 05:34:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-qkpbp,300,30583129-4f31-436a-89f5-be5f8bad94c1
2025-07-12 05:35:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-qkpbp,300,30583129-4f31-436a-89f5-be5f8bad94c1
2025-07-12 05:36:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-qkpbp,300,30583129-4f31-436a-89f5-be5f8bad94c1
2025-07-12 05:37:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-qkpbp,300,30583129-4f31-436a-89f5-be5f8bad94c1
2025-07-12 05:38:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-qkpbp,300,30583129-4f31-436a-89f5-be5f8bad94c1
2025-07-12 05:39:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-qkpbp,300,30583129-4f31-436a-89f5-be5f8bad94c1
2025-07-12 05:40:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-qkpbp,300,30583129-4f31-436a-89f5-be5f8bad94c1
2025-07-12 05:41:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-qkpbp,300,30583129-4f31-436a-89f5-be5f8bad94c1
2025-07-12 05:42:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-qkpbp,300,30583129-4f31-436a-89f5-be5f8bad94c1
2025-07-12 05:43:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-qkpbp,300,30583129-4f31-436a-89f5-be5f8bad94c1
2025-07-12 05:44:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-qkpbp,300,30583129-4f31-436a-89f5-be5f8bad94c1
2025-07-12 05:45:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-qkpbp,300,30583129-4f31-436a-89f5-be5f8bad94c1
2025-07-12 05:46:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-qkpbp,300,30583129-4f31-436a-89f5-be5f8bad94c1
2025-07-12 05:47:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-qkpbp,300,30583129-4f31-436a-89f5-be5f8bad94c1
2025-07-12 05:48:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-qkpbp,300,30583129-4f31-436a-89f5-be5f8bad94c1
2025-07-12 05:49:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-qkpbp,300,30583129-4f31-436a-89f5-be5f8bad94c1
2025-07-12 05:50:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-qkpbp,300,30583129-4f31-436a-89f5-be5f8bad94c1
2025-07-12 05:51:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-qkpbp,300,30583129-4f31-436a-89f5-be5f8bad94c1
2025-07-12 05:52:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-qkpbp,300,30583129-4f31-436a-89f5-be5f8bad94c1
2025-07-12 05:53:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-qkpbp,300,30583129-4f31-436a-89f5-be5f8bad94c1
2025-07-12 05:54:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-qkpbp,300,30583129-4f31-436a-89f5-be5f8bad94c1
2025-07-12 05:55:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-qkpbp,300,30583129-4f31-436a-89f5-be5f8bad94c1
2025-07-12 05:56:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-qkpbp,300,30583129-4f31-436a-89f5-be5f8bad94c1
2025-07-12 05:57:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-qkpbp,300,30583129-4f31-436a-89f5-be5f8bad94c1
2025-07-12 05:58:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-qkpbp,300,30583129-4f31-436a-89f5-be5f8bad94c1
2025-07-12 05:59:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-qkpbp,300,30583129-4f31-436a-89f5-be5f8bad94c1
2025-07-12 06:00:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-qkpbp,300,30583129-4f31-436a-89f5-be5f8bad94c1
2025-07-12 06:01:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-qkpbp,300,30583129-4f31-436a-89f5-be5f8bad94c1
2025-07-12 06:02:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-qkpbp,300,30583129-4f31-436a-89f5-be5f8bad94c1
2025-07-12 06:03:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-qkpbp,300,30583129-4f31-436a-89f5-be5f8bad94c1
2025-07-12 06:04:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-qkpbp,300,30583129-4f31-436a-89f5-be5f8bad94c1
2025-07-12 06:05:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-qkpbp,300,30583129-4f31-436a-89f5-be5f8bad94c1
2025-07-12 06:06:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-qkpbp,300,30583129-4f31-436a-89f5-be5f8bad94c1
2025-07-12 06:07:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-qkpbp,300,30583129-4f31-436a-89f5-be5f8bad94c1
2025-07-12 06:08:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-qkpbp,300,30583129-4f31-436a-89f5-be5f8bad94c1
2025-07-12 06:09:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-qkpbp,300,30583129-4f31-436a-89f5-be5f8bad94c1
2025-07-12 06:10:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-qkpbp,300,30583129-4f31-436a-89f5-be5f8bad94c1
2025-07-12 06:11:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-qkpbp,300,30583129-4f31-436a-89f5-be5f8bad94c1
2025-07-12 06:12:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-qkpbp,300,30583129-4f31-436a-89f5-be5f8bad94c1
2025-07-12 06:13:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,coredns-674b8bbfcf-qkpbp,300,30583129-4f31-436a-89f5-be5f8bad94c1
2025-07-12 05:29:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,kindnet-h2cj4,,0addee7f-657c-4282-8871-84ba8a732c91
2025-07-12 05:30:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,kindnet-h2cj4,,0addee7f-657c-4282-8871-84ba8a732c91
2025-07-12 05:31:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,kindnet-h2cj4,,0addee7f-657c-4282-8871-84ba8a732c91
2025-07-12 05:32:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,kindnet-h2cj4,,0addee7f-657c-4282-8871-84ba8a732c91
2025-07-12 05:33:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,kindnet-h2cj4,,0addee7f-657c-4282-8871-84ba8a732c91
2025-07-12 05:34:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,kindnet-h2cj4,,0addee7f-657c-4282-8871-84ba8a732c91
2025-07-12 05:35:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,kindnet-h2cj4,,0addee7f-657c-4282-8871-84ba8a732c91
2025-07-12 05:36:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,kindnet-h2cj4,,0addee7f-657c-4282-8871-84ba8a732c91
2025-07-12 05:37:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,kindnet-h2cj4,,0addee7f-657c-4282-8871-84ba8a732c91
2025-07-12 05:38:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,kindnet-h2cj4,,0addee7f-657c-4282-8871-84ba8a732c91
2025-07-12 05:39:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,kindnet-h2cj4,,0addee7f-657c-4282-8871-84ba8a732c91
2025-07-12 05:40:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,kindnet-h2cj4,,0addee7f-657c-4282-8871-84ba8a732c91
2025-07-12 05:41:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,kindnet-h2cj4,,0addee7f-657c-4282-8871-84ba8a732c91
2025-07-12 05:42:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,kindnet-h2cj4,,0addee7f-657c-4282-8871-84ba8a732c91
2025-07-12 05:43:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,kindnet-h2cj4,,0addee7f-657c-4282-8871-84ba8a732c91
2025-07-12 05:44:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,kindnet-h2cj4,,0addee7f-657c-4282-8871-84ba8a732c91
2025-07-12 05:45:28,1,kube_pod_tolerations,NoExecute,10.244.1.4:8080,prometheus.scrape.annotated_pods,node.kubernetes.io/not-ready,kube-system,Exists,kindnet-h2cj4,,0addee7f-657c-4282-8871-84ba8a732c91
