timestamp,value,metric_name,container,container_id,image,image_id,image_spec,instance,job,namespace,pod,uid
2025-07-05 18:31:05,1,kube_pod_init_container_info,wait-for-consumer,containerd://035d2d750f1b7f56d92584421e81ce782ac615855e8dde2144fce764b7e0915b,docker.io/curlimages/curl:8.5.0,docker.io/curlimages/curl@sha256:08e466006f0860e54fc299378de998935333e0e130a15f6f98482e9f8dab3058,curlimages/curl:8.5.0,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,load-generator-prod-29195670-qjnsx,900cef51-eac5-4377-b8ce-3841633dab1b
2025-07-05 18:32:05,1,kube_pod_init_container_info,wait-for-consumer,containerd://035d2d750f1b7f56d92584421e81ce782ac615855e8dde2144fce764b7e0915b,docker.io/curlimages/curl:8.5.0,docker.io/curlimages/curl@sha256:08e466006f0860e54fc299378de998935333e0e130a15f6f98482e9f8dab3058,curlimages/curl:8.5.0,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,load-generator-prod-29195670-qjnsx,900cef51-eac5-4377-b8ce-3841633dab1b
2025-07-05 18:33:05,1,kube_pod_init_container_info,wait-for-consumer,containerd://035d2d750f1b7f56d92584421e81ce782ac615855e8dde2144fce764b7e0915b,docker.io/curlimages/curl:8.5.0,docker.io/curlimages/curl@sha256:08e466006f0860e54fc299378de998935333e0e130a15f6f98482e9f8dab3058,curlimages/curl:8.5.0,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,load-generator-prod-29195670-qjnsx,900cef51-eac5-4377-b8ce-3841633dab1b
2025-07-05 18:34:05,1,kube_pod_init_container_info,wait-for-consumer,containerd://035d2d750f1b7f56d92584421e81ce782ac615855e8dde2144fce764b7e0915b,docker.io/curlimages/curl:8.5.0,docker.io/curlimages/curl@sha256:08e466006f0860e54fc299378de998935333e0e130a15f6f98482e9f8dab3058,curlimages/curl:8.5.0,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,load-generator-prod-29195670-qjnsx,900cef51-eac5-4377-b8ce-3841633dab1b
2025-07-05 18:35:05,1,kube_pod_init_container_info,wait-for-consumer,containerd://035d2d750f1b7f56d92584421e81ce782ac615855e8dde2144fce764b7e0915b,docker.io/curlimages/curl:8.5.0,docker.io/curlimages/curl@sha256:08e466006f0860e54fc299378de998935333e0e130a15f6f98482e9f8dab3058,curlimages/curl:8.5.0,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,load-generator-prod-29195670-qjnsx,900cef51-eac5-4377-b8ce-3841633dab1b
2025-07-05 18:36:05,1,kube_pod_init_container_info,wait-for-consumer,containerd://035d2d750f1b7f56d92584421e81ce782ac615855e8dde2144fce764b7e0915b,docker.io/curlimages/curl:8.5.0,docker.io/curlimages/curl@sha256:08e466006f0860e54fc299378de998935333e0e130a15f6f98482e9f8dab3058,curlimages/curl:8.5.0,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,load-generator-prod-29195670-qjnsx,900cef51-eac5-4377-b8ce-3841633dab1b
2025-07-05 18:31:05,1,kube_pod_init_container_info,wait-for-consumer,containerd://035d2d750f1b7f56d92584421e81ce782ac615855e8dde2144fce764b7e0915b,docker.io/curlimages/curl:8.5.0,docker.io/curlimages/curl@sha256:08e466006f0860e54fc299378de998935333e0e130a15f6f98482e9f8dab3058,curlimages/curl:8.5.0,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,load-generator-prod-29195670-qjnsx,900cef51-eac5-4377-b8ce-3841633dab1b
2025-07-05 18:32:05,1,kube_pod_init_container_info,wait-for-consumer,containerd://035d2d750f1b7f56d92584421e81ce782ac615855e8dde2144fce764b7e0915b,docker.io/curlimages/curl:8.5.0,docker.io/curlimages/curl@sha256:08e466006f0860e54fc299378de998935333e0e130a15f6f98482e9f8dab3058,curlimages/curl:8.5.0,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,load-generator-prod-29195670-qjnsx,900cef51-eac5-4377-b8ce-3841633dab1b
2025-07-06 00:01:05,1,kube_pod_init_container_info,wait-for-consumer,containerd://07e963179d2911a6c4bed19c1e39e7cdafd5203042a27206285a3b8b78749327,docker.io/curlimages/curl:8.5.0,docker.io/curlimages/curl@sha256:08e466006f0860e54fc299378de998935333e0e130a15f6f98482e9f8dab3058,curlimages/curl:8.5.0,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,load-generator-prod-29195984-mlczd,c017f642-5676-4002-a909-e20504da08c5
2025-07-06 00:02:05,1,kube_pod_init_container_info,wait-for-consumer,containerd://07e963179d2911a6c4bed19c1e39e7cdafd5203042a27206285a3b8b78749327,docker.io/curlimages/curl:8.5.0,docker.io/curlimages/curl@sha256:08e466006f0860e54fc299378de998935333e0e130a15f6f98482e9f8dab3058,curlimages/curl:8.5.0,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,load-generator-prod-29195984-mlczd,c017f642-5676-4002-a909-e20504da08c5
2025-07-06 00:03:05,1,kube_pod_init_container_info,wait-for-consumer,containerd://07e963179d2911a6c4bed19c1e39e7cdafd5203042a27206285a3b8b78749327,docker.io/curlimages/curl:8.5.0,docker.io/curlimages/curl@sha256:08e466006f0860e54fc299378de998935333e0e130a15f6f98482e9f8dab3058,curlimages/curl:8.5.0,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,load-generator-prod-29195984-mlczd,c017f642-5676-4002-a909-e20504da08c5
2025-07-06 00:04:05,1,kube_pod_init_container_info,wait-for-consumer,containerd://07e963179d2911a6c4bed19c1e39e7cdafd5203042a27206285a3b8b78749327,docker.io/curlimages/curl:8.5.0,docker.io/curlimages/curl@sha256:08e466006f0860e54fc299378de998935333e0e130a15f6f98482e9f8dab3058,curlimages/curl:8.5.0,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,load-generator-prod-29195984-mlczd,c017f642-5676-4002-a909-e20504da08c5
2025-07-06 00:05:05,1,kube_pod_init_container_info,wait-for-consumer,containerd://07e963179d2911a6c4bed19c1e39e7cdafd5203042a27206285a3b8b78749327,docker.io/curlimages/curl:8.5.0,docker.io/curlimages/curl@sha256:08e466006f0860e54fc299378de998935333e0e130a15f6f98482e9f8dab3058,curlimages/curl:8.5.0,10.244.2.7:8080,prometheus.scrape.annotated_pods,nimbusguard,load-generator-prod-29195984-mlczd,c017f642-5676-4002-a909-e20504da08c5
